,listing_id,id,date,reviewer_id,reviewer_name,comments
2576,7970,5018270,6/8/13,2032385,Nadine,"The location of the apartment is perfect ! There are more than enough subway stations in the area. The apartment itself is cozy and nice. Although it could use some renovation here and there,  it was clean  and we felt at home. You can hear the elevator but that's only the first night, then you get used to the sound. Clean Towels and linen were  provided. The super is very nice and helps right away if he's needed! We left our bags in the basement and could fully enjoy the last day in Manhattan. (The view of the Empire State Building right outside the window every morning and every night wasn't bad either )  We'd like to come back and we recommend Cee's place to friends and family!"
2577,7970,6852399,8/27/13,8173305,Martina,The reservation was canceled 121 days before arrival. This is an automated posting.
2578,7970,7162599,9/9/13,4109169,Yvonne,"Great location indeed! This apartment is just as it says in the write-up and comments made.  It is a great experience of true NYC.  I would just advise if you are sensitive to mattresses (a.k.a. back/neck issues), the mattress is old and lumpy and not supportive and the pillows are awful.  If you were to bring your own pillow, you may be better off.  I agree with the other reviews that an uplift may be in order....but if you just want an easy place to stay that is super convenient, this is the place for you!"
2579,7970,7708890,9/30/13,4925156,Yury,Very good location! Nice place in the heart of the city. We had a good time at this comfortable flat.
2580,7970,8308587,10/25/13,7687446,Julie,"After spending ten nights in this apartment I guess it grew on us ..we did have a few problems which included .The wifi dropping out constantly ..which was our main source of communication with family and friends ...the appliances where very old or non existence (hope the new toaster we brought stays for other guests) ..the toilet was a big problem overflowing and running constantly after talking with Winston who was always on hand to fix it for us ..it was a issue in the rest of the building I tried to contact Cee and got her sister instead who was happy to send her father around to fix things if Winston couldn't ... The bedding could be upgraded putting two flat pillows inside one case not my idea of comfort. However you can't beat the location and if you want to experience a real old New York appartment then give it a go ..after all it's the experience that makes a holiday for me ...Cee take note of all the other reviews about the cleanliness and comfort of your guests and this would be a great place to stay...probably only cost you one nights rent .. I would just like to thank Winston for all his help we found him very friendly and helpful Cheers the girls from OZ "
2581,7970,8729267,11/14/13,3329321,Christian,"We had a pleasent stay at the Appartment. It was spacious, clean and perfectly located."
2582,7970,11350505,3/31/14,1265823,Aneesh,Great location! People were always there to help!
2583,7970,11885627,4/18/14,11932288,Ignacio,"El departamento esta muy bien , bien ubicado , cÌ_modo, silencioso.Por la ventana se puede ver el Empire State.  Es muy  recomendable y si tendrÌ_a que volver a NY no tendrÌ_a dudas en volver a este departamento. El portero Winston muy atento. "
2584,7970,13757945,6/3/14,2237099,Charis,"Starting off with the positives. The location is perfect, the house is big enough for three people and clean, and the host and live-in super were friendly and helpful. The house is however kind of old. On our last night we had accidentally left a bag with some unfinished food next to the trashcan and unfortunately we found 2 mice in the kitchen area that night. That was partly our fault but we think it is something we should mention. "
2585,7970,27139607,2/26/15,5313420,Pauline,"The appartment has an ideal location in NY, very central if you want to visit most of the neighbourhoods of the city.But i must say we were expecting a much cleaner appartment especially because of the important cleaning fees we had to pay. The floor needed vacuming, the dishes were a bit sticky and the overall atmosphere did not appear very clean. Some people might also be disturbed by the noise. (Upstairs neighbor and lift) We did not get the opportunity to meet the host but the super was welcoming and let us in when we arrived and also offered to keep our bags on our last day so that we could enjoy the city."
2586,7970,27369930,3/2/15,27124787,Joshua,Everything was great. Really enjoyed the location. The apartment was clean and comfortable.
2587,7970,130324278,2/5/17,78894476,William,"Chic Chelsea was an amazing spot. I absolutely loved the central location of the building - only being a block or two away from Q, 6, D, F and more! I also loved the burnt down chruch across the street. The Antique fairs during the weekend were a great morning activity. Cee was really helpful with the stay. Her and Winston made sure we had everything we needed! "
2588,7970,205627497,10/22/17,2689084,Fernando,Great Apartment. And great hospitality
2589,7970,215565138,11/30/17,23528799,Alexander,"Cee's place is extremely conveniently located within midtown, just next to Madison Sq Park and the Flatiron Building.The apartment is cosy - if not a little Spartan - and was very clean throughout, with windows looking onto the street, and out over the Serbian Orthodox Cathedral of St. Sava.The road can be a little noisy at night, so it's worth keeping the windows and curtains well shut.Overall, Cee's place offers exceptional value."
2590,7970,305688400,8/11/18,159004272,Bron,Great location! Cee was very helpful and responsive to any questions we had. 
2591,8024,12609,10/5/09,42661,Cory,This was quite possibly the best place anyone could ask for.  The hosts were amazing and so helpful.  I don't think I've slept better in any other room in the country.  Thank you so much!
2592,8024,16254,11/4/09,50310,Alyson,"Cbg is a vary nice person and a great host, I appriciated staying at her place because she is a great host. The place is very nice and not hard to find. Thank you very much"
2593,8024,27706,2/27/10,66682,Dimitri,"We stayed for 12 days at CBG and it was like a second home for us. The place is close from everything (subway) in a really nice neighbourood.We loved walking arouns in park Slope and the 5th Av is full of nice little shops.Lisel and Seija were great ! We had breakfast at home and sometimes diner when the day was exhausting !More over, we had our flight back cancelled in the middle of the night because of the snow, it was 4AM and we knew we could come back in the middle of the night at Cbg.Like your home away from home I told you !"
2594,8024,42868,5/16/10,34986,Ann-Michele,"We had an fine long weekend experience at Cbg in Park Slope. Our bedroom was downstairs bedroom right off an entry way which really suited our needs. Our bed was very comfortable and the ceiling fan was a lovely addition. The downstairs bathroom was just down the hall near the kitchen and garden. And -- what a  wonderful garden!!The area is perfect for anyone intersted in small shops, good coffee and easy access to the subway.  On Saturday night, we used the seating area right off the kitchen to chat with friends while another guest cooked a late dinner. It all worked. This is an easy, welcoming home.Lisel was a delight and we intend to come back in a few months. "
2595,8024,58318,6/28/10,116631,Jean-Philippe,"Bonjour ÌÊ tous, si vous cherchez une ambiance paisible dans un endroit trÌ¬s accueillant par son hÌ«te Lisel, dans sa belle maison au dÌ©cor bohÌ¬me dans un quartier tranquille, vous serez servi. La cuisine est Ì©quipÌ© pour les repas, un frigo est ÌÊ la disposition des invitÌ©s, les chambres sont confortables et climatisÌ©es, deux hamacs sont installÌ©s ÌÊ la cour pour les fins de soirÌ©e, ÌÊ 15-20 minutes de Manhattan en mÌ©tro et en ligne direct, qui est ÌÊ 5 minutes de marche et ÌÊ 20-25 minutes de l'aquarium de New York (un incontournable)et la plage de Coney Island et ses parcs d'attractions. Nous Ì©tions un groupe de 11 personnes, adultes et enfants et avons vraiment apprÌ©ciÌ© notre rencontre avec Lisel, nous avons trouvÌ© notre endroit pour sÌ©journÌ© ÌÊ NYC ÌÊ l'avenir. JP"
